lammps.dat

108 atoms
1 atom types
0.000 8.85 xlo xhi
0.000 15.328649 ylo yhi
0.000 14.058 zlo zhi

Masses

1 47.90 # ti 1

Atoms

1 1 0 1.70318320519039 1.171499995314 # ti 1
2 1 4.425 9.36750770519039 1.171499995314 # ti 1
3 1 0 1.70318320519039 5.85750004686 # ti 1
4 1 4.425 9.36750770519039 5.85750004686 # ti 1
5 1 0 1.70318320519039 10.5435 # ti 1
6 1 4.425 9.36750770519039 10.5435 # ti 1
7 1 7.3749999705 4.25795808961922 1.171499995314 # ti 1
8 1 2.9499999705 11.9222825896192 1.171499995314 # ti 1
9 1 7.3749999705 4.25795808961922 5.85750004686 # ti 1
10 1 2.9499999705 11.9222825896192 5.85750004686 # ti 1
11 1 7.3749999705 4.25795808961922 10.5435 # ti 1
12 1 2.9499999705 11.9222825896192 10.5435 # ti 1
13 1 5.9000000295 6.81273297404805 1.171499995314 # ti 1
14 1 1.4750000295 14.4770574740481 1.171499995314 # ti 1
15 1 5.9000000295 6.81273297404805 5.85750004686 # ti 1
16 1 1.4750000295 14.4770574740481 5.85750004686 # ti 1
17 1 5.9000000295 6.81273297404805 10.5435 # ti 1
18 1 1.4750000295 14.4770574740481 10.5435 # ti 1
19 1 2.9499999705 1.70318320519039 1.171499995314 # ti 1
20 1 7.3749999705 9.36750770519039 1.171499995314 # ti 1
21 1 2.9499999705 1.70318320519039 5.85750004686 # ti 1
22 1 7.3749999705 9.36750770519039 5.85750004686 # ti 1
23 1 2.9499999705 1.70318320519039 10.5435 # ti 1
24 1 7.3749999705 9.36750770519039 10.5435 # ti 1
25 1 1.4750000295 4.25795808961922 1.171499995314 # ti 1
26 1 5.9000000295 11.9222825896192 1.171499995314 # ti 1
27 1 1.4750000295 4.25795808961922 5.85750004686 # ti 1
28 1 5.9000000295 11.9222825896192 5.85750004686 # ti 1
29 1 1.4750000295 4.25795808961922 10.5435 # ti 1
30 1 5.9000000295 11.9222825896192 10.5435 # ti 1
31 1 0 6.81273297404805 1.171499995314 # ti 1
32 1 4.425 14.4770574740481 1.171499995314 # ti 1
33 1 0 6.81273297404805 5.85750004686 # ti 1
34 1 4.425 14.4770574740481 5.85750004686 # ti 1
35 1 0 6.81273297404805 10.5435 # ti 1
36 1 4.425 14.4770574740481 10.5435 # ti 1
37 1 5.9000000295 1.70318320519039 1.171499995314 # ti 1
38 1 1.4750000295 9.36750770519039 1.171499995314 # ti 1
39 1 5.9000000295 1.70318320519039 5.85750004686 # ti 1
40 1 1.4750000295 9.36750770519039 5.85750004686 # ti 1
41 1 5.9000000295 1.70318320519039 10.5435 # ti 1
42 1 1.4750000295 9.36750770519039 10.5435 # ti 1
43 1 4.425 4.25795808961922 1.171499995314 # ti 1
44 1 0 11.9222825896192 1.171499995314 # ti 1
45 1 4.425 4.25795808961922 5.85750004686 # ti 1
46 1 0 11.9222825896192 5.85750004686 # ti 1
47 1 4.425 4.25795808961922 10.5435 # ti 1
48 1 0 11.9222825896192 10.5435 # ti 1
49 1 2.9499999705 6.81273297404805 1.171499995314 # ti 1
50 1 7.3749999705 14.4770574740481 1.171499995314 # ti 1
51 1 2.9499999705 6.81273297404805 5.85750004686 # ti 1
52 1 7.3749999705 14.4770574740481 5.85750004686 # ti 1
53 1 2.9499999705 6.81273297404805 10.5435 # ti 1
54 1 7.3749999705 14.4770574740481 10.5435 # ti 1
55 1 1.4750000295 0.851591602595195 3.5145 # ti 1
56 1 5.9000000295 8.51591602595195 3.5145 # ti 1
57 1 1.4750000295 0.851591602595195 8.20049995314 # ti 1
58 1 5.9000000295 8.51591602595195 8.20049995314 # ti 1
59 1 1.4750000295 0.851591602595195 12.88650004686 # ti 1
60 1 5.9000000295 8.51591602595195 12.88650004686 # ti 1
61 1 0 3.40636641038078 3.5145 # ti 1
62 1 4.425 11.0706909103808 3.5145 # ti 1
63 1 0 3.40636641038078 8.20049995314 # ti 1
64 1 4.425 11.0706909103808 8.20049995314 # ti 1
65 1 0 3.40636641038078 12.88650004686 # ti 1
66 1 4.425 11.0706909103808 12.88650004686 # ti 1
67 1 7.3749999705 5.96114129480961 3.5145 # ti 1
68 1 2.9499999705 13.6254657948096 3.5145 # ti 1
69 1 7.3749999705 5.96114129480961 8.20049995314 # ti 1
70 1 2.9499999705 13.6254657948096 8.20049995314 # ti 1
71 1 7.3749999705 5.96114129480961 12.88650004686 # ti 1
72 1 2.9499999705 13.6254657948096 12.88650004686 # ti 1
73 1 4.425 0.851591602595195 3.5145 # ti 1
74 1 0 8.51591602595195 3.5145 # ti 1
75 1 4.425 0.851591602595195 8.20049995314 # ti 1
76 1 0 8.51591602595195 8.20049995314 # ti 1
77 1 4.425 0.851591602595195 12.88650004686 # ti 1
78 1 0 8.51591602595195 12.88650004686 # ti 1
79 1 2.9499999705 3.40636641038078 3.5145 # ti 1
80 1 7.3749999705 11.0706909103808 3.5145 # ti 1
81 1 2.9499999705 3.40636641038078 8.20049995314 # ti 1
82 1 7.3749999705 11.0706909103808 8.20049995314 # ti 1
83 1 2.9499999705 3.40636641038078 12.88650004686 # ti 1
84 1 7.3749999705 11.0706909103808 12.88650004686 # ti 1
85 1 1.4750000295 5.96114129480961 3.5145 # ti 1
86 1 5.9000000295 13.6254657948096 3.5145 # ti 1
87 1 1.4750000295 5.96114129480961 8.20049995314 # ti 1
88 1 5.9000000295 13.6254657948096 8.20049995314 # ti 1
89 1 1.4750000295 5.96114129480961 12.88650004686 # ti 1
90 1 5.9000000295 13.6254657948096 12.88650004686 # ti 1
91 1 7.3749999705 0.851591602595195 3.5145 # ti 1
92 1 2.9499999705 8.51591602595195 3.5145 # ti 1
93 1 7.3749999705 0.851591602595195 8.20049995314 # ti 1
94 1 2.9499999705 8.51591602595195 8.20049995314 # ti 1
95 1 7.3749999705 0.851591602595195 12.88650004686 # ti 1
96 1 2.9499999705 8.51591602595195 12.88650004686 # ti 1
97 1 5.9000000295 3.40636641038078 3.5145 # ti 1
98 1 1.4750000295 11.0706909103808 3.5145 # ti 1
99 1 5.9000000295 3.40636641038078 8.20049995314 # ti 1
100 1 1.4750000295 11.0706909103808 8.20049995314 # ti 1
101 1 5.9000000295 3.40636641038078 12.88650004686 # ti 1
102 1 1.4750000295 11.0706909103808 12.88650004686 # ti 1
103 1 4.425 5.96114129480961 3.5145 # ti 1
104 1 0 13.6254657948096 3.5145 # ti 1
105 1 4.425 5.96114129480961 8.20049995314 # ti 1
106 1 0 13.6254657948096 8.20049995314 # ti 1
107 1 4.425 5.96114129480961 12.88650004686 # ti 1
108 1 0 13.6254657948096 12.88650004686 # ti 1
